    n, insertion_cmp, insertion_swaps, insertion_time, quick_cmp, quick_swaps, quick_time, merge_cmp, merge_swaps, merge_time, bubble_cmp, bubble_swaps, bubble_time
 3107,       2422647,         2419552,           2627,     39644,       20963,        210,    110631,       34687,        289,    4825171,      2419552,       13949
 3108,       2425678,         2422582,           2634,     45659,       24539,        210,    110679,       34700,        263,    4828278,      2422582,       14182
 3109,       2426688,         2423591,           2647,     45363,       22129,        206,    110750,       34722,        264,    4831386,      2423591,       14048
 3110,       2428503,         2425405,           2633,     40658,       19833,        200,    110670,       34759,        264,    4834495,      2425405,       13868
 3111,       2431364,         2428265,           2658,     46582,       24624,        207,    110694,       34741,        280,    4837605,      2428265,       13963
 3112,       2431479,         2428379,           2637,     43860,       25395,        207,    110752,       34764,        265,    4840716,      2428379,       13961
 3113,       2432934,         2429833,           2640,     39577,       21370,        254,    110776,       34772,        475,    4843828,      2429833,       13941
 3114,       2434686,         2431584,           2694,     39586,       20402,        197,    110795,       34779,        262,    4846941,      2431584,       14004
 3115,       2436672,         2433569,           2654,     37834,       19744,        196,    110883,       34792,        277,    4850055,      2433569,       14018
 3116,       2439479,         2436375,           2677,     42286,       21397,        205,    110881,       34814,        265,    4853170,      2436375,       13983
 3117,       2440027,         2436922,           2656,     43263,       23629,        199,    110893,       34818,        262,    4856286,      2436922,       13999
 3118,       2441887,         2438781,           2649,     40565,       21511,        197,    110857,       34833,        265,    4859403,      2438781,       13966
 3119,       2442930,         2439823,           2666,     39876,       21661,        198,    111006,       34857,        266,    4862521,      2439823,       14040
 3120,       2444067,         2440959,           2786,     38889,       19755,        198,    111102,       34851,        266,    4865640,      2440959,       14381
 3121,       2446376,         2443267,           2654,     40084,       20098,        197,    111161,       34860,        265,    4868760,      2443267,       14785
 3122,       2447691,         2444581,           2700,     41233,       20980,        203,    111041,       34899,        266,    4871881,      2444581,       14171
 3123,       2448732,         2445621,           2665,     41312,       23258,        200,    111161,       34919,        292,    4875003,      2445621,       14091
 3124,       2448881,         2445769,           2689,     42566,       23847,        203,    111187,       34901,        266,    4878126,      2445769,       14233
 3125,       2449111,         2445998,           2671,     41451,       23926,        202,    111160,       34924,        265,    4881250,      2445998,       14073
 3126,       2449340,         2446226,           2670,     44528,       26834,        209,    111326,       34937,        270,    4884375,      2446226,       14038
 3127,       2449942,         2446827,           2671,     41795,       24302,        201,    111283,       34924,        266,    4887501,      2446827,       14056
 3128,       2449975,         2446859,           2659,     44259,       27326,        219,    111289,       34937,        265,    4890628,      2446859,       14093
 3129,       2450838,         2447721,           2677,     40813,       23341,        200,    111374,       34962,        266,    4893756,      2447721,       14057
 3130,       2451082,         2447964,           2665,     42658,       26119,        204,    111402,       34972,        265,    4896885,      2447964,       14135
 3131,       2451717,         2448598,           2655,     42878,       25884,        203,    111389,       34985,        267,    4900015,      2448598,       14035
 3132,       2453378,         2450258,           2672,     40646,       23325,        205,    111494,       34991,        267,    4903146,      2450258,       14113
 3133,       2454489,         2451368,           2657,     38680,       21787,        199,    111607,       34993,        266,    4906278,      2451368,       14070
 3134,       2454721,         2451599,           2680,     41449,       24848,        206,    111481,       34993,        264,    4909411,      2451599,       14048
 3135,       2456290,         2453167,           2682,     39754,       21893,        203,    111468,       35041,        266,    4912545,      2453167,       14033
 3136,       2457065,         2453941,           2610,     40783,       24648,        196,    111535,       35051,        261,    4915680,      2453941,       14438
 3137,       2458596,         2455471,           2598,     40477,       23827,        293,    111571,       35064,        258,    4918816,      2455471,       14048
 3138,       2460575,         2457449,           2808,     40269,       22643,        197,    111577,       35038,        260,    4921953,      2457449,       14021
 3139,       2463075,         2459948,           2676,     40269,       22014,        196,    111610,       35071,       1605,    4925091,      2459948,       14191
 3140,       2465700,         2462572,           2695,     48445,       25371,        206,    111688,       35095,        262,    4928230,      2462572,       14118
 3141,       2466802,         2463673,           2670,     39929,       22203,        201,    111687,       35110,        271,    4931370,      2463673,       14211
 3142,       2467757,         2464627,           2677,     41431,       23741,        201,    111720,       35095,        267,    4934511,      2464627,       14262
 3143,       2469742,         2466611,           2679,     41106,       23146,        202,    111742,       35108,        275,    4937653,      2466611,       14224
 3144,       2472262,         2469130,           2688,     41360,       19925,        213,    111836,       35150,        320,    4940796,      2469130,       14386
 3145,       2474501,         2471368,           2689,     41465,       23629,        199,    111897,       35171,        292,    4943940,      2471368,       14261
 3146,       2475926,         2472792,           2702,     38848,       21559,        202,    111988,       35123,        266,    4947085,      2472792,       14198
 3147,       2477868,         2474733,           2701,     42155,       20350,        203,    111910,       35166,        271,    4950231,      2474733,       14374
 3148,       2480419,         2477283,           2727,     40772,       22140,        239,    112086,       35171,        380,    4953378,      2477283,       14443
 3149,       2480676,         2477539,           2695,     45185,       25087,        205,    112047,       35152,        274,    4956526,      2477539,       14262
 3150,       2482155,         2479017,           2740,     40181,       21940,        202,    112108,       35207,        267,    4959675,      2479017,       14280
 3151,       2483711,         2480572,           2696,     39102,       22755,        202,    112114,       35203,        274,    4962825,      2480572,       14303
 3152,       2484579,         2481439,           2721,     40406,       24588,        200,    112078,       35198,        272,    4965976,      2481439,       14464
 3153,       2484623,         2481482,           2711,     42516,       26570,        208,    112124,       35208,        280,    4969128,      2481482,       15633
 3154,       2486165,         2483023,           3215,     41816,       24953,        269,    112153,       35227,        407,    4972281,      2483023,       18662
 3155,       2488489,         2485346,           4639,     40932,       21050,        264,    112236,       35225,        397,    4975435,      2485346,       17824
 3156,       2489594,         2486450,           3885,     40235,       22363,        209,    112217,       35290,        336,    4978590,      2486450,       19009
 3157,       2489823,         2486678,           3080,     42068,       23952,        206,    112271,       35319,        280,    4981746,      2486678,       17315
 3158,       2491604,         2488458,           3877,     39606,       21378,        296,    112375,       35312,        535,    4984903,      2488458,       17598
 3159,       2492523,         2489376,           3509,     39025,       21727,        199,    112415,       35310,        270,    4988061,      2489376,       14373
 3160,       2494604,         2491456,           2723,     39172,       22944,        201,    112387,       35306,        268,    4991220,      2491456,       14450
 3161,       2495825,         2492676,           2752,     39284,       23070,        210,    112422,       35303,        272,    4994380,      2492676,       14625
 3162,       2496637,         2493487,           2751,     40011,       23544,        235,    112398,       35339,        306,    4997541,      2493487,       14535
 3163,       2496812,         2493661,           2800,     42146,       26529,        209,    112503,       35335,        275,    5000703,      2493661,       14629
 3164,       2499827,         2496675,           2786,     44249,       26519,        209,    112525,       35363,        283,    5003866,      2496675,       14782
 3165,       2501061,         2497908,           2791,     42894,       23604,        209,    112518,       35392,        277,    5007030,      2497908,       14760
 3166,       2502538,         2499384,           2952,     41032,       22059,        206,    112642,       35395,        278,    5010195,      2499384,       14918
 3167,       2504927,         2501772,           2780,     39105,       20501,        219,    112516,       35398,        344,    5013361,      2501772,       14694
 3168,       2505421,         2502265,           2832,     40607,       23761,        204,    112546,       35424,        282,    5016528,      2502265,       14650
 3169,       2506565,         2503408,           2819,     42023,       21729,        203,    112565,       35432,        270,    5019696,      2503408,       14605
 3170,       2506945,         2503787,           2790,     42220,       23935,        205,    112735,       35414,        277,    5022865,      2503787,       14744
 3171,       2509792,         2506633,           2730,     42038,       23396,        203,    112766,       35402,        269,    5026035,      2506633,       14558
 3172,       2511615,         2508455,           2723,     39274,       21308,        202,    112740,       35455,        275,    5029206,      2508455,       14678
 3173,       2513724,         2510563,           2732,     40721,       21528,        203,    112802,       35455,        328,    5032378,      2510563,       14600
 3174,       2514505,         2511343,           2758,     41304,       22899,        204,    112894,       35477,        290,    5035551,      2511343,       14556
 3175,       2515273,         2512110,           2735,     43337,       25648,        208,    112963,       35460,        277,    5038725,      2512110,       14739
 3176,       2518258,         2515094,           2744,     46188,       23339,        210,    112815,       35493,        290,    5041900,      2515094,       14535
 3177,       2519538,         2516373,           2762,     41135,       23779,        205,    112851,       35510,        282,    5045076,      2516373,       14694
 3178,       2520190,         2517024,           2732,     42227,       24230,        202,    112988,       35545,        278,    5048253,      2517024,       14635
 3179,       2522571,         2519404,           2754,     43123,       22723,        202,    113021,       35526,        271,    5051431,      2519404,       14523
 3180,       2522994,         2519826,           2759,     41491,       23630,        203,    113003,       35557,        269,    5054610,      2519826,       14550
 3181,       2524276,         2521107,           2762,     41603,       24689,        205,    113148,       35587,        268,    5057790,      2521107,       14538
 3182,       2524669,         2521499,           2751,     41426,       24707,        205,    113122,       35554,        269,    5060971,      2521499,       14556
 3183,       2525310,         2522139,           2750,     41963,       24331,        204,    113160,       35592,        269,    5064153,      2522139,       14676
 3184,       2527282,         2524110,           2749,     40236,       21292,        203,    113156,       35574,        270,    5067336,      2524110,       14373
 3185,       2527343,         2524170,           2754,     42316,       23851,        204,    113174,       35595,        261,    5070520,      2524170,       14229
 3186,       2528836,         2525662,           2691,     40382,       21842,        200,    113205,       35601,        264,    5073705,      2525662,       14485
 3187,       2529724,         2526549,           2687,     40712,       23780,        197,    113250,       35614,        265,    5076891,      2526549,       14568
 3188,       2531510,         2528334,           2674,     40564,       21878,        199,    113292,       35623,        263,    5080078,      2528334,       14260
 3189,       2534075,         2530898,           2692,     44501,       19238,        201,    113351,       35634,        267,    5083266,      2530898,       14313
 3190,       2536922,         2533744,           2701,     43232,       22004,        201,    113305,       35647,        263,    5086455,      2533744,       14335
 3191,       2538061,         2534882,           2706,     41377,       22903,        200,    113342,       35644,        264,    5089645,      2534882,       14253
 3192,       2538904,         2535724,           2757,     42867,       24713,        197,    113430,       35705,        263,    5092836,      2535724,       14274
 3193,       2541702,         2538521,           2702,     43806,       24146,        201,    113494,       35711,        264,    5096028,      2538521,       14405
 3194,       2543275,         2540093,           2687,     40835,       23410,        201,    113464,       35714,        261,    5099221,      2540093,       14379
 3195,       2544357,         2541174,           2710,     39796,       23087,        196,    113462,       35754,        265,    5102415,      2541174,       14559
 3196,       2547369,         2544185,           2760,     44991,       21899,        205,    113699,       35725,        306,    5105610,      2544185,       14808
 3197,       2550130,         2546945,           2801,     42022,       22777,        286,    113708,       35722,        270,    5108806,      2546945,       14752
 3198,       2551905,         2548719,           2847,     41413,       21541,        201,    113595,       35736,        264,    5112003,      2548719,       14394
 3199,       2552260,         2549073,           2769,     42327,       23944,        201,    113708,       35744,        264,    5115201,      2549073,       14780
 3200,       2552313,         2549125,           2708,     45312,       26845,        207,    113745,       35791,        264,    5118400,      2549125,       14815
 3201,       2554845,         2551656,           2724,     40890,       21742,        200,    113784,       35802,        266,    5121600,      2551656,       14923
 3202,       2555837,         2552647,           2770,     42169,       24620,        208,    113642,       35790,        271,    5124801,      2552647,       14775
 3203,       2556753,         2553562,           2773,     43033,       25789,        206,    113713,       35825,        270,    5128003,      2553562,       14726
 3204,       2556839,         2553647,           2774,     45327,       28254,        212,    113927,       35801,        270,    5131206,      2553647,       14742
 3205,       2559962,         2556769,           2774,     50620,       30632,        223,    113950,       35823,        271,    5134410,      2556769,       14781
 3206,       2562627,         2559433,           2789,     41863,       21260,        207,    113891,       35819,        272,    5137615,      2559433,       14857
 3207,       2562773,         2559578,           2778,     42571,       23879,        208,    113992,       35832,        272,    5140821,      2559578,       14829
 3208,       2563303,         2560107,           2789,     44862,       24612,        206,    113974,       35880,        278,    5144028,      2560107,       14804
 3209,       2564202,         2561005,           2779,     40861,       23727,        204,    114053,       35901,        273,    5147236,      2561005,       14855
 3210,       2567329,         2564131,           2783,     43818,       22897,        211,    114011,       35895,        277,    5150445,      2564131,       14883
 3211,       2567763,         2564564,           2795,     44794,       25702,        209,    114023,       35930,        272,    5153655,      2564564,       14867
 3212,       2570597,         2567397,           2789,     46713,       24082,        211,    114225,       35929,        281,    5156866,      2567397,       14901
 3213,       2571060,         2567859,           2797,     41986,       23842,        218,    114238,       35914,        274,    5160078,      2567859,       14925
 3214,       2573444,         2570242,           2789,     42375,       24547,        209,    114109,       35943,        279,    5163291,      2570242,       14848
 3215,       2573889,         2570686,           2786,     44789,       25881,        209,    114221,       35980,        270,    5166505,      2570686,       14926
 3216,       2575699,         2572495,           2791,     40272,       21638,        205,    114339,       35941,        273,    5169720,      2572495,       14887
 3217,       2576813,         2573608,           2805,     39927,       22617,        206,    114359,       35943,        272,    5172936,      2573608,       14927
 3218,       2579162,         2575956,           2825,     41738,       22797,        205,    114321,       35976,        277,    5176153,      2575956,       14948
 3219,       2581698,         2578491,           2815,     42359,       23237,        205,    114443,       35975,        273,    5179371,      2578491,       15242
 3220,       2581987,         2578779,           2814,     45057,       25050,        210,    114383,       35991,        277,    5182590,      2578779,       14928
 3221,       2582567,         2579358,           2812,     42259,       23634,        205,    114402,       36005,        275,    5185810,      2579358,       14980
 3222,       2583352,         2580142,           2800,     41058,       23568,        205,    114521,       36035,        273,    5189031,      2580142,       14964
 3223,       2583649,         2580438,           2804,     43541,       25580,        206,    114565,       36014,        273,    5192253,      2580438,       15002
 3224,       2585211,         2581999,           2824,     39280,       21384,        208,    114535,       36060,        275,    5195476,      2581999,       14952
 3225,       2585985,         2582772,           2813,     41185,       23124,        204,    114580,       36062,        275,    5198700,      2582772,       14965
 3226,       2587853,         2584639,           2807,     42871,       23328,        209,    114670,       36094,        275,    5201925,      2584639,       14954
 3227,       2587917,         2584702,           2805,     44395,       24800,        214,    114709,       36107,        279,    5205151,      2584702,       14981
 3228,       2588672,         2585456,           2820,     41084,       22029,        205,    114614,       36083,        276,    5208378,      2585456,       14992
 3229,       2590565,         2587348,           2829,     41717,       23303,        209,    114683,       36109,        276,    5211606,      2587348,       14988
 3230,       2592913,         2589695,           2822,     43793,       22381,        209,    114764,       36114,        272,    5214835,      2589695,       15197
 3231,       2595614,         2592395,           2821,     44220,       23461,        208,    114690,       36133,        277,    5218065,      2592395,       15032
 3232,       2598284,         2595064,           2810,     46247,       25906,        212,    114864,       36160,        274,    5221296,      2595064,       15088
 3233,       2598430,         2595209,           2817,     46297,       25123,        213,    114892,       36168,        312,    5224528,      2595209,       15059
 3234,       2601286,         2598064,           2849,     48715,       27158,        220,    114939,       36160,        273,    5227761,      2598064,       14727
 3235,       2604107,         2600884,           2769,     44215,       22223,        237,    114902,       36163,        303,    5230995,      2600884,       14784
 3236,       2605152,         2601928,           2768,     42937,       24090,        205,    114946,       36187,        264,    5234230,      2601928,       14762
 3237,       2606842,         2603617,           2751,     39172,       22200,        202,    114981,       36195,        267,    5237466,      2603617,       15613
 3238,       2606924,         2603698,           3280,     42127,       23586,        214,    114983,       36192,        282,    5240703,      2603698,       17146
 3239,       2607885,         2604658,           2826,     40189,       22742,        202,    114984,       36226,        270,    5243941,      2604658,       15556
 3240,       2610649,         2607421,           2827,     43391,       22899,        211,    115114,       36224,        335,    5247180,      2607421,       15215
 3241,       2612103,         2608874,           2923,     44968,       24286,        214,    115148,       36249,        278,    5250420,      2608874,       15978
 3242,       2615089,         2611859,           3008,     44332,       23400,        212,    115155,       36255,        288,    5253661,      2611859,       16192
 3243,       2617371,         2614140,           2909,     42357,       23866,        206,    115138,       36263,        291,    5256903,      2614140,       15544
 3244,       2618286,         2615054,           2963,     41380,       22032,        233,    115293,       36287,        422,    5260146,      2615054,       15350
 3245,       2619549,         2616316,           2902,     40759,       21903,        212,    115328,       36291,        277,    5263390,      2616316,       15300
 3246,       2622453,         2619219,           2848,     41681,       20055,        213,    115362,       36259,        284,    5266635,      2619219,       15275
 3247,       2623937,         2620702,           2876,     41035,       21871,        214,    115378,       36288,        282,    5269881,      2620702,       15261
 3248,       2626244,         2623008,           2971,     40407,       22202,        223,    115465,       36333,        326,    5273128,      2623008,       15688
 3249,       2629381,         2626144,           2853,     44653,       21871,        215,    115472,       36346,        274,    5276376,      2626144,       15428
 3250,       2631565,         2628327,           2862,     42007,       22282,        208,    115445,       36323,        277,    5279625,      2628327,       15549
 3251,       2633718,         2630479,           2911,     45494,       22676,        245,    115452,       36347,        388,    5282875,      2630479,       15379
 3252,       2635860,         2632620,           2969,     44385,       23920,        211,    115405,       36378,        275,    5286126,      2632620,       15397
 3253,       2636362,         2633121,           2880,     44963,       25548,        215,    115435,       36380,        290,    5289378,      2633121,       15389
 3254,       2638022,         2634780,           2893,     42478,       24002,        212,    115511,       36404,        321,    5292631,      2634780,       15426
 3255,       2640088,         2636845,           2984,     44239,       24905,        217,    115553,       36394,        290,    5295885,      2636845,       15650
 3256,       2640845,         2637601,           3008,     43120,       25049,        217,    115611,       36422,        295,    5299140,      2637601,       15788
 3257,       2642809,         2639564,           2998,     47443,       28830,        245,    115649,       36449,        322,    5302396,      2639564,       16211
 3258,       2645471,         2642225,           3074,     43437,       23666,        243,    115698,       36405,        394,    5305653,      2642225,       16182
 3259,       2647096,         2643849,           3049,     41752,       23757,        228,    115691,       36442,        461,    5308911,      2643849,       16272
 3260,       2648265,         2645017,           3043,     41880,       25919,        241,    115758,       36501,        291,    5312170,      2645017,       15987
 3261,       2648693,         2645444,           3063,     43232,       26664,        230,    115783,       36487,        298,    5315430,      2645444,       16339
 3262,       2649747,         2646497,           2886,     42310,       26590,        212,    115905,       36473,        277,    5318691,      2646497,       15565
 3263,       2651344,         2648093,           3004,     44311,       24943,        237,    115978,       36500,        347,    5321953,      2648093,       15540
 3264,       2653332,         2650080,           2888,     44495,       25029,        215,    115832,       36503,        285,    5325216,      2650080,       15602
 3265,       2655801,         2652548,           2896,     41868,       24198,        208,    115871,       36518,        279,    5328480,      2652548,       15625
 3266,       2656538,         2653284,           2911,     42244,       24203,        221,    115947,       36542,        424,    5331745,      2653284,       15619
 3267,       2659520,         2656265,           2964,     45305,       24829,        218,    115942,       36559,        276,    5335011,      2656265,       15651
 3268,       2660382,         2657126,           2921,     44230,       25655,        224,    116057,       36556,        290,    5338278,      2657126,       15611
 3269,       2660771,         2657514,           2901,     46467,       28251,        215,    116084,       36570,        361,    5341546,      2657514,       15651
 3270,       2662585,         2659327,           3085,     40663,       24022,        229,    116051,       36573,        450,    5344815,      2659327,       15675
 3271,       2664659,         2661400,           2899,     46105,       26253,        216,    116113,       36604,        277,    5348085,      2661400,       15713
 3272,       2664760,         2661500,           2903,     48436,       27512,        238,    116187,       36597,        280,    5351356,      2661500,       15912
 3273,       2665611,         2662350,           3063,     41014,       24072,        230,    116222,       36607,        347,    5354628,      2662350,       16236
 3274,       2666494,         2663232,           4473,     42012,       23464,        302,    116228,       36611,        528,    5357901,      2663232,       18213
 3275,       2666983,         2663720,           2899,     43758,       25803,        212,    116292,       36633,        288,    5361175,      2663720,       15831
 3276,       2668514,         2665250,           2927,     41042,       23886,        216,    116324,       36657,        281,    5364450,      2665250,       15457
 3277,       2671767,         2668502,           2903,     45659,       23216,        217,    116392,       36684,        283,    5367726,      2668502,       15693
 3278,       2673726,         2670460,           2924,     44289,       20879,        212,    116448,       36652,        276,    5371003,      2670460,       15524
 3279,       2676871,         2673604,           2902,     44125,       22242,        217,    116319,       36671,        281,    5374281,      2673604,       16253
 3280,       2679044,         2675776,           2905,     40400,       21476,        208,    116426,       36718,        276,    5377560,      2675776,       15462
 3281,       2680624,         2677355,           2904,     41592,       22397,        210,    116496,       36730,        284,    5380840,      2677355,       15443
 3282,       2683242,         2679972,           2917,     42287,       23544,        214,    116487,       36703,        278,    5384121,      2679972,       16210
 3283,       2684450,         2681179,           2912,     41487,       24335,        210,    116395,       36745,        282,    5387403,      2681179,       15538
 3284,       2686144,         2682872,           2913,     39772,       22477,        210,    116466,       36752,        277,    5390686,      2682872,       15542
 3285,       2688885,         2685612,           2955,     43588,       23202,        212,    116481,       36750,        287,    5393970,      2685612,       15520
 3286,       2691124,         2687850,           2841,     39601,       23106,        202,    116669,       36760,        273,    5397255,      2687850,       15521
 3287,       2692028,         2688753,           3100,     40659,       22658,        205,    116690,       36748,        270,    5400541,      2688753,       15245
 3288,       2695022,         2691746,           2849,     46869,       20233,        213,    116559,       36817,        274,    5403828,      2691746,       15182
 3289,       2695888,         2692611,           2877,     41291,       23467,        243,    116618,       36837,        269,    5407116,      2692611,       15204
 3290,       2698407,         2695129,           2869,     44276,       22535,        205,    116778,       36821,        268,    5410405,      2695129,       15257
 3291,       2701273,         2697994,           2864,     46402,       23055,        211,    116754,       36855,        271,    5413695,      2697994,       15307
 3292,       2703983,         2700703,           2870,     42734,       23523,        206,    116880,       36834,        331,    5416986,      2700703,       15406
 3293,       2706596,         2703315,           2925,     44930,       22425,        209,    116894,       36854,        269,    5420278,      2703315,       15219
 3294,       2707076,         2703794,           2980,     41899,       23824,        205,    116912,       36864,        273,    5423571,      2703794,       15235
 3295,       2708997,         2705714,           2877,     43307,       23473,        205,    116908,       36846,        268,    5426865,      2705714,       15258
 3296,       2711740,         2708456,           2883,     42108,       22409,        206,    117016,       36893,        269,    5430160,      2708456,       15873
 3297,       2712898,         2709613,           2868,     43820,       25359,        206,    117042,       36902,        270,    5433456,      2709613,       16126
 3298,       2713269,         2709983,           2945,     44094,       26645,        259,    117002,       36899,        375,    5436753,      2709983,       15372
 3299,       2714674,         2711387,           3094,     43199,       25025,        206,    116982,       36917,        273,    5440051,      2711387,       15533
 3300,       2717045,         2713757,           2916,     41512,       23366,        205,    117133,       36917,        272,    5443350,      2713757,       16105
 3301,       2719738,         2716449,           2885,     42286,       23624,        204,    117192,       36914,        352,    5446650,      2716449,       16512
 3302,       2719978,         2716688,           2952,     44179,       25406,        215,    117164,       36969,        279,    5449951,      2716688,       15727
 3303,       2721286,         2717995,           2959,     42107,       22644,        210,    117160,       36986,        284,    5453253,      2717995,       15727
 3304,       2722711,         2719419,           2959,     42843,       23384,        214,    117370,       36956,        279,    5456556,      2719419,       15729
 3305,       2725499,         2722206,           2958,     44443,       23206,        214,    117408,       36965,        284,    5459860,      2722206,       15730
 3306,       2727014,         2723720,           2969,     41504,       21270,        212,    117346,       36979,        278,    5463165,      2723720,       15735
 3307,       2727648,         2724353,           2953,     42479,       24288,        210,    117326,       36992,        277,    5466471,      2724353,       15791
 3308,       2729604,         2726308,           2970,     42715,       23975,        212,    117400,       37027,        278,    5469778,      2726308,       15781
 3309,       2730686,         2727389,           2976,     41503,       22943,        213,    117421,       37045,        279,    5473086,      2727389,       15782
 3310,       2733458,         2730160,           2961,     45389,       22355,        213,    117497,       37036,        279,    5476395,      2730160,       15942
 3311,       2736423,         2733124,           2977,     44795,       23876,        213,    117570,       37076,        279,    5479705,      2733124,       15792
 3312,       2736446,         2733146,           2963,     45911,       25044,        219,    117457,       37026,        283,    5483016,      2733146,       15850
 3313,       2738005,         2734704,           2976,     42459,       23826,        214,    117482,       37050,        278,    5486328,      2734704,       15797
 3314,       2740101,         2736799,           2986,     45315,       24298,        226,    117487,       37086,        282,    5489641,      2736799,       15818
 3315,       2742531,         2739228,           2973,     42962,       23844,        209,    117537,       37094,        278,    5492955,      2739228,       15810
 3316,       2742866,         2739562,           2994,     43974,       24414,        213,    117607,       37110,        284,    5496270,      2739562,       15990
 3317,       2744104,         2740799,           3068,     42404,       25466,        237,    117644,       37136,        363,    5499586,      2740799,       15939
 3318,       2746257,         2742951,           3009,     42357,       24011,        211,    117709,       37117,        285,    5502903,      2742951,       15979
 3319,       2749179,         2745872,           2984,     49496,       23926,        240,    117697,       37133,        278,    5506221,      2745872,       15976
 3320,       2752290,         2748982,           3000,     48973,       23761,        223,    117789,       37164,        280,    5509540,      2748982,       15911
 3321,       2752677,         2749368,           3016,     47390,       23356,        219,    117826,       37162,        285,    5512860,      2749368,       16107
 3322,       2755508,         2752198,           3000,     46172,       24477,        218,    117840,       37187,        279,    5516181,      2752198,       16055
 3323,       2757846,         2754535,           3047,     41156,       23655,        215,    117857,       37220,        293,    5519503,      2754535,       16042
 3324,       2761005,         2757693,           3048,     48877,       21893,        220,    117935,       37188,        284,    5522826,      2757693,       16083
 3325,       2763587,         2760274,           3013,     43395,       22588,        219,    117942,       37203,        327,    5526150,      2760274,       16118
 3326,       2765952,         2762638,           3054,     42810,       24050,        218,    117845,       37204,        951,    5529475,      2762638,       16215
 3327,       2768632,         2765317,           3004,     45580,       24031,        253,    117913,       37231,        281,    5532801,      2765317,       16673
 3328,       2771558,         2768242,           3058,     47373,       23028,        215,    118054,       37252,        283,    5536128,      2768242,       15945
 3329,       2772294,         2768977,           3018,     47537,       25036,        217,    118091,       37264,        280,    5539456,      2768977,       15948
 3330,       2772480,         2769162,           3002,     49924,       28224,        218,    117998,       37267,        285,    5542785,      2769162,       15985
 3331,       2773795,         2770476,           3022,     44775,       22814,        216,    118054,       37307,        278,    5546115,      2770476,       16005
 3332,       2774728,         2771408,           3014,     44804,       23107,        211,    118256,       37288,        280,    5549446,      2771408,       16080
 3333,       2775684,         2772363,           3008,     45524,       23759,        217,    118255,       37307,        285,    5552778,      2772363,       16036
 3334,       2776311,         2772989,           3023,     47424,       25798,        216,    118323,       37318,        281,    5556111,      2772989,       16250
 3335,       2778028,         2774705,           3008,     43028,       21482,        215,    118383,       37300,        290,    5559445,      2774705,       16032
 3336,       2779982,         2776658,           3150,     41308,       22128,        292,    118291,       37331,        282,    5562780,      2776658,       16159
 3337,       2782869,         2779544,           3092,     45828,       25445,        220,    118312,       37345,        290,    5566116,      2779544,       16325
 3338,       2784198,         2780872,           3038,     42873,       22605,        213,    118337,       37373,        312,    5569453,      2780872,       16187
 3339,       2785276,         2781949,           3069,     45063,       25566,        215,    118366,       37366,        287,    5572791,      2781949,       16142
 3340,       2786136,         2782808,           3042,     46043,       28001,        216,    118475,       37398,        281,    5576130,      2782808,       16142
 3341,       2786940,         2783611,           3050,     47605,       29206,        219,    118519,       37387,        302,    5579470,      2783611,       16274
 3342,       2787570,         2784240,           3035,     49951,       32649,        222,    118480,       37392,        285,    5582811,      2784240,       16095
 3343,       2788854,         2785523,           3054,     44540,       25690,        216,    118534,       37391,        279,    5586153,      2785523,       16259
 3344,       2789683,         2786351,           3085,     46591,       28579,        217,    118465,       37428,        290,    5589496,      2786351,       16178
 3345,       2791199,         2787866,           3033,     43264,       23824,        216,    118520,       37440,        282,    5592840,      2787866,       16137
 3346,       2792100,         2788766,           3040,     43352,       24107,        221,    118591,       37473,        296,    5596185,      2788766,       16114
 3347,       2795189,         2791854,           3036,     47676,       22977,        222,    118673,       37465,        282,    5599531,      2791854,       16170
 3348,       2796231,         2792895,           3028,     44315,       24569,        215,    118752,       37467,        287,    5602878,      2792895,       16217
 3349,       2797191,         2793854,           3039,     46003,       26221,        216,    118804,       37466,        283,    5606226,      2793854,       16159
 3350,       2800401,         2797063,           3059,     47285,       21943,        220,    118803,       37504,        280,    5609575,      2797063,       16163
 3351,       2800914,         2797575,           3053,     52601,       31377,        229,    118840,       37519,        283,    5612925,      2797575,       16195
 3352,       2801686,         2798346,           3040,     47754,       26007,        219,    118987,       37512,        281,    5616276,      2798346,       15967
 3353,       2802518,         2799177,           3040,     44646,       23341,        209,    119039,       37516,        276,    5619628,      2799177,       15903
 3354,       2803921,         2800579,           3056,     44886,       23757,        213,    118904,       37529,        276,    5622981,      2800579,       16250
 3355,       2806427,         2803084,           3176,     44248,       23082,        324,    119027,       37547,        279,    5626335,      2803084,       16184
 3356,       2806991,         2803647,           3024,     42805,       23535,        219,    119016,       37543,        274,    5629690,      2803647,       16593
 3357,       2808869,         2805524,           3081,     42339,       23078,        211,    118971,       37585,        277,    5633046,      2805524,       16374
 3358,       2808985,         2805639,           3049,     45348,       27631,        223,    119139,       37591,        288,    5636403,      2805639,       16246
 3359,       2811737,         2808390,           3059,     41940,       21941,        218,    119185,       37612,        285,    5639761,      2808390,       16278
 3360,       2814786,         2811438,           3079,     46567,       22067,        220,    119186,       37600,        287,    5643120,      2811438,       16297
 3361,       2816351,         2813002,           3064,     44308,       24343,        219,    119207,       37618,        283,    5646480,      2813002,       16484
 3362,       2819203,         2815853,           3085,     44821,       25647,        227,    119217,       37633,        290,    5649841,      2815853,       16355
 3363,       2822041,         2818690,           3063,     42994,       21669,        214,    119268,       37646,        285,    5653203,      2818690,       16430
