   n, insertion_cmp, insertion_swaps, insertion_time, quick_cmp, quick_swaps, quick_time, merge_cmp, merge_swaps, merge_time, bubble_cmp, bubble_swaps, bubble_time
 828,        167618,          166798,            195,      8741,        4948,         40,     24391,        7602,         55,     342378,       166798,         864
 829,        168388,          167567,            196,      8934,        5322,         41,     24461,        7609,         53,     343206,       167567,         873
 830,        168523,          167701,            196,      8967,        5640,         40,     24460,        7616,         54,     344035,       167701,         886
 831,        168741,          167918,            197,      8855,        5638,         40,     24403,        7646,         53,     344865,       167918,         882
 832,        168948,          168124,            196,      9262,        6082,         40,     24500,        7644,         53,     345696,       168124,         936
 833,        169199,          168374,            197,      8825,        5381,         40,     24526,        7654,         53,     346528,       168374,         878
 834,        169776,          168950,            198,      8621,        4422,         39,     24545,        7670,         53,     347361,       168950,         886
 835,        170525,          169698,            199,      9820,        5655,         41,     24573,        7678,         53,     348195,       169698,         881
 836,        171248,          170420,            199,      8589,        4231,         41,     24604,        7690,         56,     349030,       170420,         886
 837,        171285,          170456,            200,      9514,        5770,         41,     24643,        7701,         54,     349866,       170456,         892
 838,        171684,          170854,            200,      8471,        4734,         40,     24695,        7702,         55,     350703,       170854,         889
 839,        172305,          171474,            201,      8498,        4604,         40,     24698,        7709,         55,     351541,       171474,         895
 840,        172423,          171591,            201,      8379,        4803,         41,     24731,        7730,         55,     352380,       171591,         899
 841,        173152,          172319,            212,      8935,        4923,         42,     24782,        7738,         54,     353220,       172319,         895
 842,        173703,          172869,            202,      8481,        4819,         40,     24815,        7752,         55,     354061,       172869,         903
 843,        174085,          173250,            202,      8544,        5379,         40,     24854,        7760,         54,     354903,       173250,         899
 844,        174114,          173278,            203,      9057,        5344,         42,     24901,        7753,         55,     355746,       173278,         900
 845,        174157,          173320,            203,      8900,        5827,         42,     24948,        7767,         54,     356590,       173320,         903
 846,        174880,          174042,            204,      8771,        4432,         40,     24923,        7763,         54,     357435,       174042,         903
 847,        174932,          174093,            204,      9090,        5002,         41,     24885,        7784,         55,     358281,       174093,         910
 848,        175263,          174423,            204,      8566,        4822,         40,     24960,        7807,         55,     359128,       174423,         916
 849,        175672,          174831,            204,      8516,        4942,         41,     24988,        7822,         55,     359976,       174831,         953
 850,        176426,          175584,            205,      8891,        4531,         41,     25019,        7812,         56,     360825,       175584,         922
 851,        176513,          175670,            216,      9370,        5439,         41,     25074,        7829,         56,     361675,       175670,         925
 852,        176555,          175711,            205,     10113,        6194,         42,     25035,        7829,         56,     362526,       175711,         924
 853,        176938,          176093,            206,      9043,        5435,         41,     25078,        7848,         55,     363378,       176093,         927
 854,        177341,          176495,            229,     10158,        5817,         41,     25133,        7857,         56,     364231,       176495,         926
 855,        177841,          176994,            207,      8862,        4872,         41,     25182,        7861,         56,     365085,       176994,         931
 856,        178639,          177791,            208,      9469,        4847,         42,     25146,        7865,         56,     365940,       177791,         921
 857,        178901,          178052,            208,      8916,        4620,         41,     25169,        7872,         54,     366796,       178052,         935
 858,        178970,          178120,            208,      9514,        5566,         42,     25216,        7873,         56,     367653,       178120,         948
 859,        179495,          178644,            208,      9458,        4426,         41,     25265,        7884,         57,     368511,       178644,         938
 860,        180093,          179241,            209,      9208,        4858,         40,     25287,        7912,         55,     369370,       179241,         940
 861,        180702,          179849,            210,      8506,        4311,         41,     25286,        7917,         55,     370230,       179849,         936
 862,        180934,          180080,            210,      8625,        4922,         41,     25321,        7925,         55,     371091,       180080,         939
 863,        181273,          180418,            211,      8082,        4526,         41,     25354,        7946,         55,     371953,       180418,         960
 864,        181413,          180557,            211,      8733,        5124,         42,     25441,        7944,         56,     372816,       180557,         952
 865,        181683,          180826,            211,      8518,        5085,         41,     25466,        7953,         56,     373680,       180826,        1070
 866,        182401,          181543,            213,      8908,        4533,         41,     25453,        7983,         58,     374545,       181543,         948
 867,        182855,          181996,            214,      8641,        5152,         43,     25544,        7982,         57,     375411,       181996,         950
 868,        183020,          182160,            213,      8801,        5156,         42,     25515,        7998,         56,     376278,       182160,         961
 869,        183102,          182241,            213,      9468,        5960,         43,     25560,        8013,         56,     377146,       182241,         961
 870,        183590,          182728,            214,      8285,        4876,         42,     25590,        8010,         56,     378015,       182728,         957
 871,        184059,          183196,            214,      8780,        5456,         42,     25606,        8030,         56,     378885,       183196,         953
 872,        184494,          183630,            214,      8801,        5464,         42,     25639,        8024,         56,     379756,       183630,         964
 873,        184904,          184039,            215,      9231,        5957,         43,     25656,        8030,         56,     380628,       184039,         959
 874,        185769,          184903,            216,     10412,        6497,         44,     25693,        8043,         57,     381501,       184903,         972
 875,        186335,          185468,            273,      8834,        4646,         42,     25735,        8044,         57,     382375,       185468,         980
 876,        186596,          185728,            217,      9381,        5296,         42,     25731,        8055,         57,     383250,       185728,         978
 877,        187370,          186501,            218,      9642,        5380,         42,     25775,        8086,         56,     384126,       186501,        1031
 878,        187806,          186936,            235,      8752,        4910,         42,     25818,        8076,         57,     385003,       186936,         977
 879,        188424,          187553,            219,      9000,        4908,         42,     25827,        8094,         56,     385881,       187553,         985
 880,        188857,          187985,            219,      8759,        5079,         43,     25853,        8097,         57,     386760,       187985,         981
 881,        189269,          188396,            311,      9535,        5896,         83,     25893,        8109,        120,     387640,       188396,         983
 882,        190122,          189248,            221,      9824,        5270,         44,     25947,        8124,         57,     388521,       189248,         989
 883,        190919,          190044,            222,      9629,        4514,         42,     25971,        8138,         56,     389403,       190044,         986
 884,        191059,          190183,            222,      9401,        5388,         43,     25939,        8132,         58,     390286,       190183,         997
 885,        191692,          190815,            222,      9533,        4899,         42,     25989,        8155,         57,     391170,       190815,         991
 886,        191875,          190997,            223,      9323,        5177,         42,     25989,        8165,         57,     392055,       190997,        1002
 887,        192235,          191356,            223,      9126,        5200,         43,     25988,        8187,         58,     392941,       191356,         995
 888,        192531,          191651,            223,     10343,        5880,         44,     26057,        8163,         58,     393828,       191651,        1010
 889,        192951,          192070,            224,      9556,        4972,         43,     26069,        8175,         57,     394716,       192070,         994
 890,        193398,          192516,            226,      9234,        4669,         42,     26115,        8208,         57,     395605,       192516,        1008
 891,        193500,          192617,            225,      9551,        5300,         44,     26117,        8202,         57,     396495,       192617,         997
 892,        193552,          192668,            225,     10296,        6113,         44,     26173,        8216,         57,     397386,       192668,        1008
 893,        193585,          192700,            225,     11097,        6928,         46,     26244,        8221,         57,     398278,       192700,        1001
 894,        193678,          192792,            225,     10315,        6221,         44,     26235,        8233,         58,     399171,       192792,        1001
 895,        194541,          193654,            226,      9617,        4608,         43,     26240,        8248,         57,     400065,       193654,        1014
 896,        195241,          194353,            242,      9310,        4866,         58,     26317,        8248,         60,     400960,       194353,        1016
 897,        196042,          195153,            228,      9745,        4511,         44,     26346,        8258,         57,     401856,       195153,        1028
 898,        196504,          195614,            229,      9507,        5026,         43,     26357,        8279,         57,     402753,       195614,        1025
 899,        196543,          195652,            228,     10010,        5618,         45,     26402,        8282,         59,     403651,       195652,        1027
 900,        197072,          196180,            228,      9308,        4383,         43,     26403,        8299,         58,     404550,       196180,        1022
 901,        197455,          196562,            230,      8761,        4853,         43,     26434,        8298,         57,     405450,       196562,        1035
 902,        197547,          196653,            229,      9258,        5575,         44,     26457,        8318,         57,     406351,       196653,        1032
 903,        198291,          197396,            230,      8954,        4971,         43,     26511,        8328,         57,     407253,       197396,        1031
 904,        199150,          198254,            232,      9905,        5200,         44,     26516,        8326,         59,     408156,       198254,        1039
 905,        199628,          198731,            234,      9391,        5367,         43,     26531,        8334,         58,     409060,       198731,        1034
 906,        200276,          199378,            232,      9691,        4338,         43,     26560,        8355,         59,     409965,       199378,        1035
 907,        200436,          199537,            233,      9830,        4795,         43,     26593,        8367,         57,     410871,       199537,        1043
 908,        200799,          199899,            234,      9151,        5463,         43,     26638,        8379,         59,     411778,       199899,        1054
 909,        201489,          200588,            234,      9479,        5285,         43,     26670,        8380,         59,     412686,       200588,        1049
 910,        201765,          200863,            235,      9631,        5896,         45,     26693,        8395,         59,     413595,       200863,        1135
 911,        201992,          201089,            235,      9805,        6052,         44,     26782,        8401,         62,     414505,       201089,        1047
 912,        202687,          201783,            236,     10466,        6036,         44,     26750,        8400,         60,     415416,       201783,        1055
 913,        203478,          202573,            236,     10366,        5813,         45,     26793,        8407,         58,     416328,       202573,        1059
 914,        204289,          203383,            238,     10177,        5216,         45,     26810,        8428,         59,     417241,       203383,        1070
 915,        204806,          203899,            237,      9618,        5186,         44,     26846,        8439,         59,     418155,       203899,        1068
 916,        205093,          204185,            238,      9698,        5530,         45,     26859,        8444,         59,     419070,       204185,        1069
 917,        205614,          204705,            239,      9322,        5255,         45,     26893,        8443,         59,     419986,       204705,        1064
 918,        205949,          205039,            265,      9505,        5287,         44,     26885,        8481,         60,     420903,       205039,        1078
 919,        206404,          205493,            240,      9786,        5616,         44,     26964,        8475,         60,     421821,       205493,        1072
 920,        206461,          205549,            239,      9787,        5751,         46,     26995,        8476,         60,     422740,       205549,        1082
 921,        206521,          205608,            240,     10329,        6025,         46,     27044,        8490,         59,     423660,       205608,        1074
 922,        207106,          206192,            240,      9339,        5156,         44,     27089,        8501,         60,     424581,       206192,        1089
 923,        207530,          206615,            241,      9260,        5112,         45,     27102,        8508,         59,     425503,       206615,        1075
 924,        208381,          207465,            242,      9807,        5243,         45,     27067,        8516,         59,     426426,       207465,        1092
 925,        208812,          207895,            326,      9958,        4810,         46,     27112,        8526,         61,     427350,       207895,        1081
 926,        209680,          208762,            243,     10359,        5087,         45,     27149,        8548,         60,     428275,       208762,        1099
 927,        209718,          208799,            243,     11182,        6396,         47,     27173,        8556,         59,     429201,       208799,        1099
 928,        209735,          208815,            243,     12024,        7248,         48,     27200,        8553,         60,     430128,       208815,        1093
