    n, insertion_cmp, insertion_swaps, insertion_time, quick_cmp, quick_swaps, quick_time, merge_cmp, merge_swaps, merge_time, bubble_cmp, bubble_swaps, bubble_time
 3898,          5581,            1686,             17,   5163190,     5164747,       9557,    100903,       43308,        868,    7595253,         1686,        6225
 3899,          5582,            1686,             18,   5167088,     5168646,       9608,    100909,       43317,        150,    7599151,         1686,        6271
 3900,          5583,            1686,             18,   5170987,     5172546,       9624,    100999,       43311,        150,    7603050,         1686,        6347
 3901,          5584,            1686,             18,   5174887,     5176447,       9587,    101015,       43316,        153,    7606950,         1686,        6308
 3902,          5585,            1686,             18,   5178788,     5180349,       9551,    100982,       43347,        150,    7610851,         1686,        6237
 3903,          5586,            1686,             17,   5182690,     5184252,       9605,    101086,       43339,        147,    7614753,         1686,        6253
 3904,          5587,            1686,             18,   5186593,     5188156,       9591,    101044,       43383,        150,    7618656,         1686,        6243
 3905,          5588,            1686,             17,   5190497,     5192061,       9577,    101064,       43391,        151,    7622560,         1686,        6441
 3906,          5589,            1686,             18,   5194402,     5195967,       9549,    101149,       43373,        148,    7626465,         1686,        6351
 3907,          5590,            1686,             17,   5198308,     5199874,       9568,    101148,       43402,        151,    7630371,         1686,        6254
 3908,          5591,            1686,             17,   5202215,     5203782,       9628,    101163,       43412,        149,    7634278,         1686,        6264
 3909,          5594,            1688,             17,   5198311,     5199875,       9618,    101187,       43426,        147,    7638186,         1688,        6260
 3910,          5597,            1690,             17,   5202218,     5203784,       9592,    101213,       43438,        149,    7642095,         1690,        6326
 3911,          5598,            1690,             17,   5206128,     5207695,       9578,    101264,       43434,        149,    7646005,         1690,        6265
 3912,          5599,            1690,             17,   5210039,     5211607,       9644,    101251,       43450,        148,    7649916,         1690,        6273
 3913,          5600,            1690,             17,   5213951,     5215520,       9673,    101272,       43467,        150,    7653828,         1690,        6290
 3914,          5601,            1690,             17,   5217864,     5219434,       9669,    101329,       43464,        151,    7657741,         1690,        6276
 3915,          5604,            1692,             17,   5213954,     5215521,       9591,    101352,       43490,        149,    7661655,         1692,        6450
 3916,          5609,            1696,             17,   5210048,     5211610,       9582,    101345,       43496,        150,    7665570,         1696,        6281
 3917,          5610,            1696,             17,   5213964,     5215527,       9660,    101350,       43520,        149,    7669486,         1696,        6301
 3918,          5611,            1696,             17,   5217881,     5219445,       9667,    101418,       43522,        150,    7673403,         1696,        6297
 3919,          5612,            1696,             18,   5221799,     5223364,       9602,    101460,       43539,        151,    7677321,         1696,        6363
 3920,          5613,            1696,             18,   5225718,     5227284,       9623,    101470,       43529,        151,    7681240,         1696,        6396
 3921,          5615,            1697,             17,   5225719,     5227284,       9620,    101492,       43545,        149,    7685160,         1697,        6299
 3922,          5617,            1698,             17,   5229639,     5231205,       9682,    101528,       43548,        150,    7689081,         1698,        6304
 3923,          5618,            1698,             17,   5233561,     5235128,      10348,    101563,       43559,        162,    7693003,         1698,        6416
 3924,          5619,            1698,             25,   5233562,     5235128,       9704,    101567,       43595,        150,    7696926,         1698,        6395
 3925,          5620,            1698,             19,   5237486,     5239053,       9650,    101603,       43605,        155,    7700850,         1698,        6356
 3926,          5621,            1698,             18,   5241411,     5242979,       9649,    101602,       43603,        150,    7704775,         1698,        6318
 3927,          5622,            1698,             18,   5245337,     5246906,       9713,    101663,       43616,        149,    7708701,         1698,        6340
 3928,          5623,            1698,             18,   5249264,     5250834,       9730,    101675,       43624,        151,    7712628,         1698,        6319
 3929,          5624,            1698,             18,   5253192,     5254763,       9674,    101717,       43627,        150,    7716556,         1698,        6450
 3930,          5625,            1698,             18,   5257121,     5258693,       9703,    101730,       43652,        150,    7720485,         1698,        6411
 3931,          5627,            1699,             18,   5257122,     5258693,       9739,    101752,       43655,        152,    7724415,         1699,        6452
 3932,          5628,            1699,             19,   5261053,     5262625,      10058,    101794,       43682,        157,    7728346,         1699,        6475
 3933,          5629,            1699,             19,   5264985,     5266558,       9874,    101816,       43689,        151,    7732278,         1699,        6341
 3934,          5631,            1700,             18,   5264986,     5266558,       9694,    101819,       43703,        153,    7736211,         1700,        6392
 3935,          5632,            1700,             18,   5268920,     5270493,       9712,    101839,       43706,        150,    7740145,         1700,        6408
 3936,          5633,            1700,             18,   5272855,     5274429,       9716,    101872,       43722,        150,    7744080,         1700,        6348
 3937,          5635,            1701,             17,   5272856,     5274429,       9788,    101894,       43736,        151,    7748016,         1701,        6393
 3938,          5637,            1702,             17,   5276792,     5278366,       9884,    101940,       43741,        151,    7751953,         1702,        6352
 3939,          5638,            1702,             17,   5280730,     5282305,       9711,    101956,       43769,        150,    7755891,         1702,        6415
 3940,          5639,            1702,             18,   5284669,     5286245,       9743,    101958,       43753,        152,    7759830,         1702,        6407
 3941,          5640,            1702,             18,   5288609,     5290186,       9735,    101959,       43775,        151,    7763770,         1702,        6364
 3942,          5641,            1702,             17,   5292550,     5294128,       9795,    102011,       43798,        150,    7767711,         1702,        6376
 3943,          5642,            1702,             17,   5296492,     5298071,       9797,    102002,       43807,        151,    7771653,         1702,        6367
 3944,          5643,            1702,             17,   5300435,     5302015,       9754,    102097,       43820,        151,    7775596,         1702,        6434
 3945,          5645,            1703,             18,   5300436,     5302015,       9764,    102098,       43838,        151,    7779540,         1703,        6431
 3946,          5647,            1704,             18,   5304380,     5305960,       9772,    102116,       43835,        152,    7783485,         1704,        6378
 3947,          5651,            1707,             17,   5296502,     5298077,       9804,    102102,       43867,        151,    7787431,         1707,        6394
 3948,          5652,            1707,             17,   5300449,     5302025,       9852,    102194,       43853,        150,    7791378,         1707,        6388
 3949,          5653,            1707,             18,   5304397,     5305974,       9765,    102147,       43886,        151,    7795326,         1707,        6459
 3950,          5654,            1707,             17,   5308346,     5309924,       9760,    102263,       43874,        152,    7799275,         1707,        6446
 3951,          5655,            1707,             17,   5312296,     5313875,       9785,    102269,       43897,        150,    7803225,         1707,        6401
 3952,          5657,            1708,             17,   5312297,     5313875,       9870,    102330,       43897,        153,    7807176,         1708,        6419
 3953,          5658,            1708,             17,   5316249,     5317828,       9931,    102330,       43912,        152,    7811128,         1708,        6533
 3954,          5659,            1708,             18,   5320202,     5321782,       9792,    102339,       43918,        191,    7815081,         1708,        6426
 3955,          5660,            1708,             17,   5324156,     5325737,       9800,    102379,       43922,        150,    7819035,         1708,        6461
 3956,          5661,            1708,             17,   5328111,     5329693,       9809,    102359,       43959,        152,    7822990,         1708,        6411
 3957,          5662,            1708,             17,   5332067,     5333650,       9859,    102402,       43964,        149,    7826946,         1708,        6441
 3958,          5663,            1708,             17,   5336024,     5337608,       9964,    102515,       43957,        152,    7830903,         1708,        6425
 3959,          5664,            1708,             17,   5339982,     5341567,       9882,    102458,       43985,        152,    7834861,         1708,        6478
 3960,          5665,            1708,             17,   5343941,     5345527,       9857,    102511,       43983,        150,    7838820,         1708,        6480
 3961,          5666,            1708,             17,   5347901,     5349488,       9850,    102557,       43990,        152,    7842780,         1708,        6425
 3962,          5667,            1708,             17,   5351862,     5353450,      10099,    102555,       44025,        156,    7846741,         1708,        6448
 3963,          5668,            1708,             18,   5355824,     5357413,       9926,    102616,       44032,        150,    7850703,         1708,        6441
 3964,          5669,            1708,             17,   5359787,     5361377,       9922,    102612,       44029,        149,    7854666,         1708,        6437
 3965,          5670,            1708,             17,   5363751,     5365342,       9882,    102660,       44037,        152,    7858630,         1708,        6491
 3966,          5672,            1709,             17,   5363752,     5365342,       9880,    102621,       44070,        149,    7862595,         1709,        6509
 3967,          5673,            1709,             18,   5367718,     5369309,       9867,    102704,       44076,        150,    7866561,         1709,        6474
 3968,          5674,            1709,             18,   5371685,     5373277,       9959,    102732,       44075,        151,    7870528,         1709,        6464
 3969,          5675,            1709,             18,   5375653,     5377246,      10032,    102752,       44086,        150,    7874496,         1709,        6450
 3970,          5676,            1709,             18,   5379622,     5381216,       9908,    102844,       44090,        150,    7878465,         1709,        6598
 3971,          5678,            1710,             18,   5379623,     5381216,       9904,    102805,       44113,        153,    7882435,         1710,        6512
 3972,          5681,            1712,             18,   5379625,     5381218,       9916,    102832,       44125,        150,    7886406,         1712,        6464
 3973,          5685,            1715,             19,   5379628,     5381220,       9966,    102811,       44148,        152,    7890378,         1715,        6483
 3974,          5686,            1715,             19,   5383601,     5385194,       9998,    102878,       44139,        152,    7894351,         1715,        6474
 3975,          5687,            1715,             19,   5387575,     5389169,       9975,    102894,       44161,        151,    7898325,         1715,        6476
 3976,          5688,            1715,             18,   5387576,     5389169,       9923,    102945,       44161,        150,    7902300,         1715,        6584
 3977,          5691,            1717,             18,   5387578,     5389170,       9917,    102934,       44183,        154,    7906276,         1717,        6569
 3978,          5694,            1719,             18,   5391553,     5393146,       9927,    102972,       44177,        151,    7910253,         1719,        6493
 3979,          5697,            1721,             18,   5395529,     5397123,       9992,    102964,       44206,        150,    7914231,         1721,        6500
 3980,          5698,            1721,             18,   5399508,     5401103,      10029,    103022,       44218,        153,    7918210,         1721,        6491
 3981,          5699,            1721,             18,   5403488,     5405084,      10047,    103002,       44244,        152,    7922190,         1721,        6500
 3982,          5700,            1721,             18,   5407469,     5409066,      10004,    103092,       44235,        151,    7926171,         1721,        6578
 3983,          5702,            1722,             18,   5403491,     5405085,       9956,    103090,       44256,        153,    7930153,         1722,        6603
 3984,          5703,            1722,             18,   5407474,     5409069,       9965,    103146,       44241,        151,    7934136,         1722,        6528
 3985,          5704,            1722,             18,   5411458,     5413054,      10233,    103148,       44251,        152,    7938120,         1722,        6530
 3986,          5706,            1723,             19,   5411459,     5413054,      10048,    103171,       44278,        155,    7942105,         1723,        6525
 3987,          5707,            1723,             18,   5415445,     5417041,       9969,    103247,       44281,        216,    7946091,         1723,        6515
 3988,          5710,            1725,             18,   5415446,     5417041,       9973,    103201,       44304,        150,    7950078,         1725,        6600
 3989,          5711,            1725,             18,   5419434,     5421030,       9992,    103211,       44305,        154,    7954066,         1725,        6520
 3990,          5712,            1725,             18,   5423423,     5425020,      10047,    103303,       44320,        156,    7958055,         1725,        6552
 3991,          5713,            1725,             18,   5427413,     5429011,      10080,    103309,       44314,        151,    7962045,         1725,        6538
 3992,          5714,            1725,             18,   5431404,     5433003,      10100,    103360,       44361,        154,    7966036,         1725,        6525
 3993,          5715,            1725,             39,   5435396,     5436996,      10429,    103370,       44368,        156,    7970028,         1725,        6578
 3994,          5716,            1725,             21,   5439389,     5440990,      10147,    103355,       44369,        153,    7974021,         1725,        6727
 3995,          5717,            1725,             19,   5443383,     5444985,      10020,    103414,       44379,        155,    7978015,         1725,        6638
 3996,          5718,            1725,             18,   5447378,     5448981,      10053,    103424,       44398,        151,    7982010,         1725,        6552
 3997,          5719,            1725,             18,   5451374,     5452978,      10166,    103450,       44405,        155,    7986006,         1725,        6610
 3998,          5721,            1726,             18,   5451375,     5452978,      10259,    103503,       44408,        172,    7990003,         1726,        6649
 3999,          5722,            1726,             18,   5455373,     5456977,      10408,    103547,       44428,        154,    7994001,         1726,        6659
 4000,          5723,            1726,             17,   5459372,     5460977,      10443,    103553,       44436,        154,    7998000,         1726,        6746
 4001,          5725,            1727,             18,   5459373,     5460977,      10465,    103572,       44445,        160,    8002000,         1727,        6779
 4002,          5727,            1728,             17,   5463373,     5464978,      10522,    103604,       44458,        158,    8006001,         1728,        6749
 4003,          5731,            1731,             17,   5459378,     5460982,      10489,    103662,       44457,        174,    8010003,         1731,        6849
 4004,          5732,            1731,             17,   5463381,     5464986,      10569,    103631,       44485,        161,    8014006,         1731,        6766
 4005,          5733,            1731,             18,   5467385,     5468991,      10698,    103648,       44485,        159,    8018010,         1731,        6705
 4006,          5734,            1731,             18,   5471390,     5472997,      10537,    103694,       44499,        161,    8022015,         1731,        6782
 4007,          5737,            1733,             18,   5467388,     5468992,      10566,    103703,       44512,        165,    8026021,         1733,        6865
 4008,          5738,            1733,             18,   5471395,     5473000,      10639,    103724,       44540,        159,    8030028,         1733,        6918
 4009,          5742,            1736,             18,   5467393,     5468994,      10675,    103738,       44546,        165,    8034036,         1736,        6766
 4010,          5743,            1736,             18,   5471402,     5473004,      10664,    103773,       44564,        162,    8038045,         1736,        6893
 4011,          5744,            1736,             18,   5475412,     5477015,      10615,    103846,       44564,        164,    8042055,         1736,        6852
 4012,          5745,            1736,             19,   5479423,     5481027,      11548,    103823,       44587,        165,    8046066,         1736,        6864
 4013,          5746,            1736,             20,   5483435,     5485040,      10651,    103853,       44587,        166,    8050078,         1736,        6767
 4014,          5747,            1736,             19,   5487448,     5489054,      10671,    103869,       44603,        158,    8054091,         1736,        6852
 4015,          5748,            1736,             19,   5491462,     5493069,      10690,    103941,       44601,        159,    8058105,         1736,        6864
 4016,          5749,            1736,             19,   5495477,     5497085,      10709,    103985,       44626,        166,    8062120,         1736,        6864
 4017,          5751,            1737,             18,   5495478,     5497085,      10685,    104009,       44631,        163,    8066136,         1737,        6835
 4018,          5753,            1738,             17,   5499494,     5501102,      10714,    104070,       44625,        160,    8070153,         1738,        6911
 4019,          5757,            1741,             18,   5495483,     5497090,      10625,    104079,       44653,        162,    8074171,         1741,        6826
 4020,          5758,            1741,             18,   5499502,     5501110,      10751,    104135,       44644,        159,    8078190,         1741,        6831
 4021,          5759,            1741,             18,   5503522,     5505131,      10754,    104104,       44660,        160,    8082210,         1741,        7094
 4022,          5760,            1741,             20,   5503523,     5505131,      10875,    104152,       44674,        164,    8086231,         1741,        6994
 4023,          5761,            1741,             19,   5507545,     5509154,      10726,    104210,       44677,        165,    8090253,         1741,        6984
 4024,          5762,            1741,             18,   5511568,     5513178,      10710,    104144,       44720,        159,    8094276,         1741,        6976
 4025,          5763,            1741,             19,   5515592,     5517203,      10215,    104147,       44721,        158,    8098300,         1741,        6687
 4026,          5764,            1741,             19,   5519617,     5521229,      10341,    104208,       44734,        155,    8102325,         1741,        6712
 4027,          5767,            1743,             19,   5511574,     5513180,      10229,    104292,       44732,        152,    8106351,         1743,        6654
 4028,          5768,            1743,             18,   5515601,     5517208,      10228,    104272,       44764,        154,    8110378,         1743,        6678
 4029,          5769,            1743,             18,   5519629,     5521237,      10195,    104275,       44766,        153,    8114406,         1743,        6933
 4030,          5771,            1744,             18,   5519630,     5521237,      10163,    104366,       44764,        153,    8118435,         1744,        6762
 4031,          5774,            1746,             19,   5519632,     5521239,      10164,    104360,       44795,        154,    8122465,         1746,        6655
 4032,          5775,            1746,             18,   5523663,     5525271,      10253,    104454,       44791,        153,    8126496,         1746,        6674
 4033,          5778,            1748,             18,   5523663,     5525269,      10236,    104474,       44810,        152,    8130528,         1748,        6670
 4034,          5779,            1748,             18,   5527696,     5529303,      10255,    104398,       44829,        154,    8134561,         1748,        6664
 4035,          5780,            1748,             18,   5531730,     5533338,      10184,    104407,       44856,        153,    8138595,         1748,        6808
 4036,          5781,            1748,             18,   5535765,     5537374,      10199,    104576,       44833,        152,    8142630,         1748,        6755
 4037,          5782,            1748,             19,   5539801,     5541411,      10196,    104595,       44865,        153,    8146666,         1748,        6756
 4038,          5783,            1748,             18,   5543838,     5545449,      10217,    104502,       44864,        155,    8150703,         1748,        6680
 4039,          5786,            1750,             18,   5539804,     5541412,      10286,    104572,       44899,        152,    8154741,         1750,        6698
 4040,          5788,            1751,             19,   5543841,     5545450,      10291,    104653,       44867,        153,    8158780,         1751,        6688
 4041,          5789,            1751,             19,   5547881,     5549491,      10482,    104670,       44893,        155,    8162820,         1751,        6693
 4042,          5790,            1751,             19,   5551922,     5553533,      10224,    104688,       44903,        151,    8166861,         1751,        6812
 4043,          5791,            1751,             19,   5555964,     5557576,      10218,    104694,       44922,        153,    8170903,         1751,        6884
 4044,          5793,            1752,             19,   5555965,     5557576,      10434,    104781,       44934,        160,    8174946,         1752,        6696
 4045,          5795,            1753,             49,   5560008,     5561620,      10333,    104771,       44959,        152,    8178990,         1753,        6728
 4046,          5797,            1754,             18,   5564052,     5565665,      10304,    104770,       44943,       1209,    8183035,         1754,        6709
 4047,          5798,            1754,             20,   5568098,     5569712,      10323,    104848,       44974,        154,    8187081,         1754,        6725
 4048,          5799,            1754,             19,   5572145,     5573760,      10323,    104796,       44978,        154,    8191128,         1754,        6715
 4049,          5801,            1755,             19,   5572146,     5573760,      10259,    104808,       45000,        152,    8195176,         1755,        6847
 4050,          5803,            1756,             19,   5576194,     5577809,      10283,    104855,       45001,        153,    8199225,         1756,        6828
 4051,          5804,            1756,             20,   5580243,     5581859,      10476,    104871,       45008,        161,    8203275,         1756,        7095
 4052,          5805,            1756,             20,   5584294,     5585911,      10339,    104948,       45040,        159,    8207326,         1756,        6767
 4053,          5806,            1756,             19,   5588346,     5589964,      10412,    104951,       45067,        153,    8211378,         1756,        6804
 4054,          5807,            1756,             19,   5592399,     5594018,      10459,    104960,       45035,        155,    8215431,         1756,        6806
 4055,          5809,            1757,             18,   5592400,     5594018,      10508,    104967,       45080,        158,    8219485,         1757,        6811
 4056,          5810,            1757,             18,   5596455,     5598074,      10575,    105085,       45045,        160,    8223540,         1757,        6893
 4057,          5811,            1757,             18,   5600511,     5602131,      10708,    105097,       45065,        157,    8227596,         1757,        6949
 4058,          5812,            1757,             18,   5604568,     5606189,      10719,    105136,       45073,        176,    8231653,         1757,        6973
 4059,          5813,            1757,             18,   5608626,     5610248,      10792,    105143,       45072,        161,    8235711,         1757,        6971
 4060,          5815,            1758,             18,   5608627,     5610248,      10802,    105127,       45142,        159,    8239770,         1758,        6934
 4061,          5816,            1758,             18,   5612687,     5614309,      10811,    105176,       45142,        179,    8243830,         1758,        6989
 4062,          5817,            1758,             18,   5616748,     5618371,      10918,    105213,       45124,        160,    8247891,         1758,        6979
 4063,          5819,            1759,             18,   5616749,     5618371,      10977,    105269,       45129,        160,    8251953,         1759,        6928
 4064,          5820,            1759,             18,   5620812,     5622435,      10947,    105258,       45173,        168,    8256016,         1759,        7026
 4065,          5823,            1761,             18,   5616753,     5618373,      10971,    105278,       45195,        160,    8260080,         1761,        7050
 4066,          5824,            1761,             18,   5620818,     5622439,      10921,    105367,       45168,        159,    8264145,         1761,        7001
 4067,          5825,            1761,             18,   5624884,     5626506,      10946,    105346,       45209,        161,    8268211,         1761,        7043
 4068,          5826,            1761,             19,   5628951,     5630574,      10913,    105446,       45175,        162,    8272278,         1761,        6989
 4069,          5827,            1761,             19,   5633019,     5634643,      11018,    105466,       45208,        160,    8276346,         1761,        7014
 4070,          5828,            1761,             18,   5637088,     5638713,      11059,    105452,       45205,        162,    8280415,         1761,        7074
 4071,          5829,            1761,             19,   5641158,     5642784,      11007,    105479,       45241,        162,    8284485,         1761,        6993
 4072,          5832,            1763,             19,   5637091,     5638714,      11060,    105521,       45237,        165,    8288556,         1763,        7070
 4073,          5833,            1763,             18,   5641163,     5642787,      11047,    105555,       45260,        164,    8292628,         1763,        7018
 4074,          5834,            1763,             18,   5645236,     5646861,      11033,    105530,       45276,        165,    8296701,         1763,        7147
 4075,          5836,            1764,             18,   5645237,     5646861,      11015,    105571,       45292,        160,    8300775,         1764,        7121
 4076,          5837,            1764,             18,   5649312,     5650937,      11028,    105655,       45284,        163,    8304850,         1764,        7111
 4077,          5838,            1764,             19,   5653388,     5655014,      11021,    105707,       45295,        164,    8308926,         1764,        7108
 4078,          5839,            1764,             19,   5657465,     5659092,      11053,    105635,       45315,        160,    8313003,         1764,        7046
 4079,          5842,            1766,             18,   5653391,     5655015,      11151,    105737,       45313,        166,    8317081,         1766,        7184
 4080,          5843,            1766,             19,   5657470,     5659095,      11116,    105695,       45351,        161,    8321160,         1766,        7117
 4081,          5844,            1766,             19,   5661550,     5663176,      11121,    105726,       45373,        164,    8325240,         1766,        7099
 4082,          5846,            1767,             19,   5661551,     5663176,      11129,    105828,       45341,        166,    8329321,         1767,        7095
 4083,          5847,            1767,             18,   5665632,     5667258,      11077,    105797,       45380,        166,    8333403,         1767,        7139
 4084,          5848,            1767,             19,   5669715,     5671342,      11040,    105844,       45375,        160,    8337486,         1767,        7163
 4085,          5849,            1767,             18,   5673799,     5675427,      11086,    105854,       45405,        164,    8341570,         1767,        8441
 4086,          5850,            1767,             21,   5677884,     5679513,      11128,    105934,       45384,        171,    8345655,         1767,        7144
 4087,          5853,            1769,             20,   5673802,     5675428,      11110,    105966,       45411,        159,    8349741,         1769,        7152
 4088,          5854,            1769,             19,   5677889,     5679516,      11111,    105975,       45432,        161,    8353828,         1769,        7099
 4089,          5855,            1769,             18,   5681977,     5683605,      11134,    106004,       45452,        164,    8357916,         1769,        7125
 4090,          5857,            1770,             19,   5681978,     5683605,      11060,    106036,       45444,        164,    8362005,         1770,        7171
 4091,          5858,            1770,             19,   5686068,     5687696,      11147,    106057,       45456,        164,    8366095,         1770,        7195
 4092,          5859,            1770,             19,   5690159,     5691788,      11107,    106100,       45468,        163,    8370186,         1770,        7146
 4093,          5861,            1771,             18,   5690160,     5691788,      11140,    106157,       45486,        164,    8374278,         1771,        7139
 4094,          5864,            1773,             19,   5690162,     5691790,      11173,    106167,       45472,        161,    8378371,         1773,        7163
 4095,          5868,            1776,             18,   5690165,     5691792,      11046,    106204,       45505,        161,    8382465,         1776,        7172
 4096,          5869,            1776,             18,   5694260,     5695888,      11069,    106166,       45519,        160,    8386560,         1776,        7262
 4097,          5870,            1776,             19,   5698356,     5699985,      11164,    106188,       45533,        162,    8390656,         1776,        7143
 4098,          5871,            1776,             19,   5702453,     5704083,      11151,    106272,       45569,        179,    8394753,         1776,        7156
 4099,          5872,            1776,             19,   5706551,     5708182,      11154,    106282,       45575,        167,    8398851,         1776,        7100
 4100,          5873,            1776,             18,   5710650,     5712282,      14331,    106293,       45577,        163,    8402950,         1776,        7213
 4101,          5874,            1776,             21,   5714750,     5716383,      11166,    106329,       45583,        164,    8407050,         1776,        7193
 4102,          5875,            1776,             19,   5718851,     5720485,      11169,    106319,       45629,        165,    8411151,         1776,        7225
 4103,          5876,            1776,             19,   5722953,     5724588,      11238,    106343,       45630,        163,    8415253,         1776,        7142
 4104,          5877,            1776,             19,   5727056,     5728692,      11211,    106447,       45621,        163,    8419356,         1776,        7196
 4105,          5879,            1777,             18,   5727057,     5728692,      11194,    106490,       45625,        166,    8423460,         1777,        7212
 4106,          5882,            1779,             47,   5727059,     5728694,      11155,    106481,       45663,        180,    8427565,         1779,        7104
 4107,          5883,            1779,             20,   5731165,     5732801,      11207,    106505,       45665,        172,    8431671,         1779,        7192
 4108,          5888,            1783,             20,   5727064,     5728696,      11145,    106493,       45694,        162,    8435778,         1783,        7237
 4109,          5889,            1783,             19,   5731172,     5732805,      11124,    106514,       45708,        162,    8439886,         1783,        7307
 4110,          5890,            1783,             19,   5735281,     5736915,      11145,    106582,       45718,        164,    8443995,         1783,        7158
 4111,          5891,            1783,             19,   5739391,     5741026,      11201,    106540,       45743,        175,    8448105,         1783,        7202
 4112,          5893,            1784,             19,   5739392,     5741026,      11174,    106683,       45728,        163,    8452216,         1784,        7137
 4113,          5895,            1785,             18,   5743503,     5745138,      11194,    106727,       45732,        164,    8456328,         1785,        7196
 4114,          5896,            1785,             18,   5747616,     5749252,      11099,    106673,       45783,        163,    8460441,         1785,        7245
 4115,          5897,            1785,             18,   5751730,     5753367,      11185,    106716,       45766,        167,    8464555,         1785,        7176
 4116,          5898,            1785,             18,   5755845,     5757483,      11270,    106719,       45800,        164,    8468670,         1785,        7152
 4117,          5899,            1785,             19,   5759961,     5761600,      11276,    106784,       45803,        163,    8472786,         1785,        7155
 4118,          5903,            1788,             19,   5751736,     5753369,      11179,    106817,       45816,        168,    8476903,         1788,        7264
 4119,          5908,            1792,             19,   5751738,     5753371,      11170,    106840,       45839,       1368,    8481021,         1792,        6977
 4120,          5909,            1792,             20,   5755857,     5757491,      10589,    106856,       45853,        157,    8485140,         1792,        7042
 4121,          5910,            1792,             19,   5759977,     5761612,      10622,    106899,       45857,        158,    8489260,         1792,        7030
 4122,          5912,            1793,             19,   5759978,     5761612,      10604,    106894,       45912,        158,    8493381,         1793,        6985
 4123,          5913,            1793,             19,   5764100,     5765735,      10856,    106950,       45892,        156,    8497503,         1793,        6972
 4124,          5916,            1795,             19,   5764101,     5765735,      10731,    106998,       45913,        158,    8501626,         1795,        6979
 4125,          5917,            1795,             20,   5768225,     5769860,      10671,    107028,       45908,        158,    8505750,         1795,        6981
 4126,          5918,            1795,             19,   5772350,     5773986,      10669,    107066,       45941,        156,    8509875,         1795,        6971
 4127,          5920,            1796,             19,   5772351,     5773986,      10670,    107039,       45954,        156,    8514001,         1796,        6975
 4128,          5921,            1796,             19,   5776478,     5778114,      10623,    107127,       45968,        157,    8518128,         1796,        7055
 4129,          5922,            1796,             19,   5780606,     5782243,      10628,    107159,       45983,        156,    8522256,         1796,        7039
 4130,          5923,            1796,             19,   5784735,     5786373,      10640,    107169,       45978,        157,    8526385,         1796,        7008
 4131,          5925,            1797,             19,   5784736,     5786373,      10807,    107218,       46006,        160,    8530515,         1797,        6996
 4132,          5927,            1798,             20,   5788866,     5790504,      10711,    107175,       46031,        157,    8534646,         1798,        6996
 4133,          5930,            1800,             19,   5788868,     5790506,      10891,    107206,       46061,        159,    8538778,         1800,        7020
 4134,          5931,            1800,             20,   5793001,     5794640,      10711,    107282,       46035,        162,    8542911,         1800,        7010
 4135,          5932,            1800,             19,   5797135,     5798775,      10741,    107311,       46062,        157,    8547045,         1800,        7003
 4136,          5933,            1800,             19,   5801270,     5802911,      10671,    107338,       46078,        156,    8551180,         1800,        7065
 4137,          5934,            1800,             19,   5805406,     5807048,      10688,    107369,       46100,        159,    8555316,         1800,        7086
 4138,          5935,            1800,             19,   5809543,     5811186,      10691,    107397,       46092,        160,    8559453,         1800,        7068
 4139,          5936,            1800,             19,   5813681,     5815325,      10692,    107462,       46096,        157,    8563591,         1800,        7029
 4140,          5939,            1802,             19,   5809546,     5811187,      10740,    107409,       46149,        157,    8567730,         1802,        7032
 4141,          5943,            1805,             19,   5809548,     5811188,      10765,    107455,       46162,        158,    8571870,         1805,        7027
 4142,          5948,            1809,             18,   5809551,     5811190,      10777,    107494,       46144,        157,    8576011,         1809,        7074
 4143,          5949,            1809,             19,   5813693,     5815333,      10864,    107538,       46176,        157,    8580153,         1809,        7084
 4144,          5950,            1809,             19,   5817836,     5819477,      10797,    107564,       46196,        159,    8584296,         1809,        7107
 4145,          5952,            1810,             19,   5817837,     5819477,      10731,    107587,       46217,        158,    8588440,         1810,        7106
 4146,          5953,            1810,             19,   5821982,     5823623,      10720,    107622,       46226,        158,    8592585,         1810,        7103
 4147,          5954,            1810,             19,   5826128,     5827770,      10722,    107621,       46246,        159,    8596731,         1810,        7042
 4148,          5955,            1810,             19,   5830275,     5831918,      10784,    107689,       46239,        159,    8600878,         1810,        7049
 4149,          5958,            1812,             18,   5826131,     5827771,      10768,    107709,       46265,        157,    8605026,         1812,        7061
 4150,          5959,            1812,             19,   5830280,     5831921,      10768,    107799,       46265,        158,    8609175,         1812,        7062
 4151,          5963,            1815,             19,   5830280,     5831920,      10943,    107829,       46273,        160,    8613325,         1815,        7056
 4152,          5964,            1815,             19,   5834431,     5836072,      10785,    107776,       46326,        158,    8617476,         1815,        7062
 4153,          5965,            1815,             19,   5838583,     5840225,      10740,    107806,       46345,        157,    8621628,         1815,        7127
 4154,          5966,            1815,             19,   5842736,     5844379,      10764,    107865,       46317,        159,    8625781,         1815,        7278
 4155,          5968,            1816,             19,   5842737,     5844379,      10928,    107925,       46333,        157,    8629935,         1816,        7182
 4156,          5970,            1817,             19,   5846891,     5848534,      10757,    107921,       46373,        157,    8634090,         1817,        7074
 4157,          5971,            1817,             19,   5851047,     5852691,      10852,    107935,       46394,        159,    8638246,         1817,        7080
 4158,          5972,            1817,             19,   5855204,     5856849,      10844,    108065,       46361,        157,    8642403,         1817,        7090
 4159,          5973,            1817,             19,   5859362,     5861008,      11119,    108027,       46409,        157,    8646561,         1817,        7093
